Country,Year,Total_Energy_Consumption_EJ,,,,
Slovakia,2000,0.785689969,,,,
Slovakia,2001,0.808409409,,,,
Slovakia,2002,0.815136518,,,,
Slovakia,2003,0.791578728,,,,
Slovakia,2004,0.774154849,,,,
Slovakia,2005,0.81456281,,,,
Slovakia,2006,0.792642563,,,,
Slovakia,2007,0.743863836,,,,
Slovakia,2008,0.763950964,,,,
Slovakia,2009,0.692344101,,,,
Slovakia,2010,0.739799618,,,,
Slovakia,2011,0.711688902,,,,
Slovakia,2012,0.683616017,,,,
Slovakia,2013,0.700513318,,,,
Slovakia,2014,0.652031678,,,,
Slovakia,2015,0.658763784,,,,
Slovakia,2016,0.665077392,,,,
Slovakia,2017,0.700540876,,,,
Slovakia,2018,0.68866435,,,,
Slovakia,2019,0.665456129,,,,
Slovakia,2020,0.652051448,,,,
Slovakia,2021,0.702803393,,,,
Slovakia,2022,0.647614327,,,,
Slovakia,2023,0.671878973,,,,
Slovenia,1965,0,,,,
Slovenia,1966,0,,,,
Slovenia,1967,0,,,,
Slovenia,1968,0,,,,
Slovenia,1969,0,,,,
Slovenia,1970,0,,,,
Slovenia,1971,0,,,,
Slovenia,1972,0,,,,
Slovenia,1973,0,,,,
Slovenia,1974,0,,,,
Slovenia,1975,0,,,,
Slovenia,1976,0,,,,
Slovenia,1977,0,,,,
Slovenia,1978,0,,,,
Slovenia,1979,0,,,,
Slovenia,1980,0,,,,
Slovenia,1981,0,,,,
Slovenia,1982,0,,,,
Slovenia,1983,0,,,,
Slovenia,1984,0,,,,
Slovenia,1985,0,,,,
Slovenia,1986,0,,,,
Slovenia,1987,0,,,,
Slovenia,1988,0,,,,
Slovenia,1989,0,,,,
Slovenia,1990,0.248936724,,,,
Slovenia,1991,0.249379797,,,,
Slovenia,1992,0.233082654,,,,
Slovenia,1993,0.239770336,,,,
Slovenia,1994,0.255135108,,,,
Slovenia,1995,0.267660478,,,,
Slovenia,1996,0.280872423,,,,
Slovenia,1997,0.287175495,,,,
Slovenia,1998,0.287940029,,,,
Slovenia,1999,0.284749955,,,,
Slovenia,2000,0.282472603,,,,
Slovenia,2001,0.296028069,,,,
Slovenia,2002,0.294479716,,,,
Slovenia,2003,0.288854438,,,,
Slovenia,2004,0.306515411,,,,
Slovenia,2005,0.307111109,,,,
Slovenia,2006,0.308989905,,,,
Slovenia,2007,0.307364994,,,,
Slovenia,2008,0.337161496,,,,
Slovenia,2009,0.311081248,,,,
Slovenia,2010,0.311640001,,,,
Slovenia,2011,0.302540323,,,,
Slovenia,2012,0.293972475,,,,
Slovenia,2013,0.290802966,,,,
Slovenia,2014,0.298299711,,,,
Slovenia,2015,0.268975815,,,,
Slovenia,2016,0.287489295,,,,
Slovenia,2017,0.290595324,,,,
Slovenia,2018,0.296607434,,,,
Slovenia,2019,0.288008252,,,,
Slovenia,2020,0.278263308,,,,
Slovenia,2021,0.275694912,,,,
Slovenia,2022,0.254166316,,,,
Slovenia,2023,0.260745982,,,,
Spain,1965,1.214663818,,,,
Spain,1966,1.374489576,,,,
Spain,1967,1.481551945,,,,
Spain,1968,1.558869574,,,,
Spain,1969,1.764749824,,,,
Spain,1970,1.903537933,,,,
Spain,1971,2.095922447,,,,
Spain,1972,2.266424915,,,,
Spain,1973,2.481256098,,,,
Spain,1974,2.582522761,,,,
Spain,1975,2.652584312,,,,
Spain,1976,2.834347228,,,,
Spain,1977,2.938535621,,,,
Spain,1978,2.950665233,,,,
Spain,1979,3.177906482,,,,
Spain,1980,3.193258446,,,,
Spain,1981,3.219182563,,,,
Spain,1982,3.21767983,,,,
Spain,1983,3.293904856,,,,
Spain,1984,3.34650497,,,,
Spain,1985,3.320218433,,,,
Spain,1986,3.390091686,,,,
Spain,1987,3.514902229,,,,
Spain,1988,3.67122711,,,,
Spain,1989,3.846195806,,,,
Spain,1990,3.847516148,,,,
Spain,1991,3.983466695,,,,
Spain,1992,4.172861291,,,,
Spain,1993,4.037404837,,,,
Spain,1994,4.228889895,,,,
Spain,1995,4.389875661,,,,
Spain,1996,4.5596458,,,,
Spain,1997,4.743338313,,,,
Spain,1998,4.959158234,,,,
Spain,1999,5.190024264,,,,
Spain,2000,5.491253272,,,,
Spain,2001,5.713481255,,,,
Spain,2002,5.812652841,,,,
Spain,2003,6.101211697,,,,
Spain,2004,6.280053526,,,,
Spain,2005,6.373187602,,,,
Spain,2006,6.419039965,,,,
Spain,2007,6.582269391,,,,
Spain,2008,6.388539023,,,,
Spain,2009,5.947556405,,,,
Spain,2010,6.092450866,,,,
Spain,2011,5.980880648,,,,
Spain,2012,5.931039925,,,,
Spain,2013,5.682710348,,,,
Spain,2014,5.595188123,,,,
Spain,2015,5.663320049,,,,
Spain,2016,5.698488287,,,,
Spain,2017,5.767353305,,,,
Spain,2018,5.863217389,,,,
Spain,2019,5.701935869,,,,
Spain,2020,5.122655971,,,,
Spain,2021,5.508970424,,,,
Spain,2022,5.727710723,,,,
Spain,2023,5.662307478,,,,
Sweden,1965,1.414633287,,,,
Sweden,1966,1.508526935,,,,
Sweden,1967,1.545181983,,,,
Sweden,1968,1.650061607,,,,
Sweden,1969,1.649981212,,,,
Sweden,1970,1.751503118,,,,
Sweden,1971,1.783157439,,,,
Sweden,1972,1.836794162,,,,
Sweden,1973,1.943429607,,,,
Sweden,1974,1.7983742,,,,
Sweden,1975,1.906114494,,,,
Sweden,1976,2.025883996,,,,
Sweden,1977,1.999329226,,,,
Sweden,1978,2.32503354,,,,
Sweden,1979,2.452003697,,,,
Sweden,1980,2.307703934,,,,
Sweden,1981,2.289912456,,,,
Sweden,1982,2.177627544,,,,
Sweden,1983,2.164888518,,,,
Sweden,1984,2.292003369,,,,
Sweden,1985,2.48985288,,,,
Sweden,1986,2.58086655,,,,
Sweden,1987,2.52673652,,,,
Sweden,1988,2.469344892,,,,
Sweden,1989,2.414974283,,,,
Sweden,1990,2.31914385,,,,
Sweden,1991,2.311686939,,,,
Sweden,1992,2.350771576,,,,
Sweden,1993,2.329761378,,,,
Sweden,1994,2.339205235,,,,
Sweden,1995,2.399938125,,,,
Sweden,1996,2.340805536,,,,
Sweden,1997,2.424181253,,,,
Sweden,1998,2.539852245,,,,
Sweden,1999,2.484113725,,,,
Sweden,2000,2.346418481,,,,
Sweden,2001,2.504722754,,,,
Sweden,2002,2.338100614,,,,
Sweden,2003,2.19325433,,,,
Sweden,2004,2.392548333,,,,
Sweden,2005,2.422836079,,,,
Sweden,2006,2.268515334,,,,
Sweden,2007,2.307985848,,,,
Sweden,2008,2.298834881,,,,
Sweden,2009,2.087326847,,,,
Sweden,2010,2.238247329,,,,
Sweden,2011,2.203256704,,,,
Sweden,2012,2.322880303,,,,
Sweden,2013,2.172756092,,,,
Sweden,2014,2.162795678,,,,
Sweden,2015,2.23942261,,,,
Sweden,2016,2.193842196,,,,
Sweden,2017,2.272834355,,,,
Sweden,2018,2.193101726,,,,
Sweden,2019,2.252948499,,,,
Sweden,2020,2.161005643,,,,
Sweden,2021,2.281246322,,,,
Sweden,2022,2.238097382,,,,
Sweden,2023,2.151008382,,,,
Switzerland,1965,0.656885911,,,,
Switzerland,1966,0.705975059,,,,
Switzerland,1967,0.753997177,,,,
Switzerland,1968,0.791953117,,,,
Switzerland,1969,0.81924617,,,,
Switzerland,1970,0.896636464,,,,
Switzerland,1971,0.917508695,,,,
Switzerland,1972,0.903821187,,,,
Switzerland,1973,0.999543606,,,,
Switzerland,1974,0.955540546,,,,
Switzerland,1975,0.991942988,,,,
Switzerland,1976,0.947293647,,,,
Switzerland,1977,1.052618374,,,,
Switzerland,1978,1.036762506,,,,
Switzerland,1979,1.033162957,,,,
Switzerland,1980,1.106015592,,,,
Switzerland,1981,1.104983138,,,,
Switzerland,1982,1.082671189,,,,
Switzerland,1983,1.12591851,,,,
Switzerland,1984,1.090894062,,,,
Switzerland,1985,1.165595716,,,,
Switzerland,1986,1.223508258,,,,
Switzerland,1987,1.216300107,,,,
Switzerland,1988,1.225575447,,,,
Switzerland,1989,1.145386435,,,,
Switzerland,1990,1.193851343,,,,
Switzerland,1991,1.226059881,,,,
Switzerland,1992,1.245798469,,,,
Switzerland,1993,1.243706346,,,,
Switzerland,1994,1.306712064,,,,
Switzerland,1995,1.238383217,,,,
Switzerland,1996,1.196247523,,,,
Switzerland,1997,1.279138465,,,,
Switzerland,1998,1.286372203,,,,
Switzerland,1999,1.34433329,,,,
Switzerland,2000,1.311610566,,,,
Switzerland,2001,1.400855582,,,,
Switzerland,2002,1.304079766,,,,
Switzerland,2003,1.29009331,,,,
Switzerland,2004,1.285770386,,,,
Switzerland,2005,1.22681474,,,,
Switzerland,2006,1.260336288,,,,
Switzerland,2007,1.277614677,,,,
Switzerland,2008,1.30514954,,,,
Switzerland,2009,1.278021851,,,,
Switzerland,2010,1.294118345,,,,
Switzerland,2011,1.205724221,,,,
Switzerland,2012,1.274632162,,,,
Switzerland,2013,1.292925511,,,,
Switzerland,2014,1.23998232,,,,
Switzerland,2015,1.210757747,,,,
Switzerland,2016,1.138482716,,,,
Switzerland,2017,1.141181763,,,,
Switzerland,2018,1.157248484,,,,
Switzerland,2019,1.209409294,,,,
Switzerland,2020,1.110927863,,,,
Switzerland,2021,1.073096638,,,,
Switzerland,2022,1.044394698,,,,
Switzerland,2023,1.132719741,,,,
Turkey,1965,0.329160039,,,,
Turkey,1966,0.377698386,,,,
Turkey,1967,0.390756992,,,,
Turkey,1968,0.45513584,,,,
Turkey,1969,0.496896703,,,,
Turkey,1970,0.528058227,,,,
Turkey,1971,0.584580854,,,,
Turkey,1972,0.653133249,,,,
Turkey,1973,0.740169997,,,,
Turkey,1974,0.754835123,,,,
Turkey,1975,0.84126964,,,,
Turkey,1976,0.947501688,,,,
Turkey,1977,1.037101238,,,,
Turkey,1978,1.098093985,,,,
Turkey,1979,1.034142823,,,,
Turkey,1980,1.074591885,,,,
Turkey,1981,1.084281984,,,,
Turkey,1982,1.18325253,,,,
Turkey,1983,1.222964726,,,,
Turkey,1984,1.287734065,,,,
Turkey,1985,1.389933199,,,,
Turkey,1986,1.514530302,,,,
Turkey,1987,1.72653674,,,,
Turkey,1988,1.898584684,,,,
Turkey,1989,1.863405378,,,,
Turkey,1990,2.020701233,,,,
Turkey,1991,2.063263764,,,,
Turkey,1992,2.170030687,,,,
Turkey,1993,2.358822341,,,,
Turkey,1994,2.284203623,,,,
Turkey,1995,2.556384175,,,,
Turkey,1996,2.788695729,,,,
Turkey,1997,2.917013512,,,,
Turkey,1998,2.990467551,,,,
Turkey,1999,2.912106254,,,,
Turkey,2000,3.108743582,,,,
Turkey,2001,2.824089836,,,,
Turkey,2002,3.093070978,,,,
Turkey,2003,3.273903526,,,,
Turkey,2004,3.505829074,,,,
Turkey,2005,3.586015035,,,,
Turkey,2006,3.978185162,,,,
Turkey,2007,4.225390858,,,,
Turkey,2008,4.236051466,,,,
Turkey,2009,4.293858637,,,,
Turkey,2010,4.511399686,,,,
Turkey,2011,4.813295401,,,,
Turkey,2012,5.11574791,,,,
Turkey,2013,5.083875466,,,,
Turkey,2014,5.235678333,,,,
Turkey,2015,5.720476525,,,,
Turkey,2016,6.009260328,,,,
Turkey,2017,6.434429634,,,,
Turkey,2018,6.436342734,,,,
Turkey,2019,6.657000239,,,,
Turkey,2020,6.558394888,,,,
Turkey,2021,7.024144003,,,,
Turkey,2022,7.099625349,,,,
Turkey,2023,7.003076595,,,,
Ukraine,1965,0,,,,
Ukraine,1966,0,,,,
Ukraine,1967,0,,,,
Ukraine,1968,0,,,,
Ukraine,1969,0,,,,
Ukraine,1970,0,,,,
Ukraine,1971,0,,,,
Ukraine,1972,0,,,,
Ukraine,1973,0,,,,
Ukraine,1974,0,,,,
Ukraine,1975,0,,,,
Ukraine,1976,0,,,,
Ukraine,1977,0,,,,
Ukraine,1978,0,,,,
Ukraine,1979,0,,,,
Ukraine,1980,0,,,,
Ukraine,1981,0,,,,
Ukraine,1982,0,,,,
Ukraine,1983,0,,,,
Ukraine,1984,0,,,,
Ukraine,1985,10.01037472,,,,
Ukraine,1986,10.05460826,,,,
Ukraine,1987,10.26895005,,,,
Ukraine,1988,10.27926166,,,,
Ukraine,1989,9.835404985,,,,
Ukraine,1990,11.50091035,,,,
Ukraine,1991,10.78044558,,,,
Ukraine,1992,9.109990872,,,,
Ukraine,1993,7.985802121,,,,
Ukraine,1994,6.82506606,,,,
Ukraine,1995,6.659118809,,,,
Ukraine,1996,6.206660159,,,,
Ukraine,1997,5.986400299,,,,
Ukraine,1998,5.776754545,,,,
Ukraine,1999,5.690101104,,,,
Ukraine,2000,5.707643618,,,,
Ukraine,2001,5.62644115,,,,
Ukraine,2002,5.59165595,,,,
Ukraine,2003,5.730939992,,,,
Ukraine,2004,5.709138663,,,,
Ukraine,2005,5.779773437,,,,
Ukraine,2006,5.847952141,,,,
Ukraine,2007,5.824373991,,,,
Ukraine,2008,5.623389603,,,,
Ukraine,2009,4.790007431,,,,
Ukraine,2010,5.136892833,,,,
Ukraine,2011,5.309079698,,,,
Ukraine,2012,5.194761561,,,,
Ukraine,2013,4.9304465,,,,
Ukraine,2014,4.350134818,,,,
Ukraine,2015,3.612268546,,,,
Ukraine,2016,3.779983567,,,,
Ukraine,2017,3.511191025,,,,
Ukraine,2018,3.643158981,,,,
Ukraine,2019,3.447587394,,,,
Ukraine,2020,3.306425788,,,,
Ukraine,2021,3.364980849,,,,
Ukraine,2022,2.325832273,,,,
Ukraine,2023,2.219901369,,,,
United Kingdom,1965,8.338408886,,,,
United Kingdom,1966,8.378999706,,,,
United Kingdom,1967,8.38157082,,,,
United Kingdom,1968,8.68112785,,,,
United Kingdom,1969,8.995429121,,,,
United Kingdom,1970,9.183754846,,,,
United Kingdom,1971,9.013858758,,,,
United Kingdom,1972,9.146514557,,,,
United Kingdom,1973,9.601499595,,,,
United Kingdom,1974,9.119445086,,,,
United Kingdom,1975,8.597696997,,,,
United Kingdom,1976,8.774490371,,,,
United Kingdom,1977,8.938615009,,,,
United Kingdom,1978,8.989894152,,,,
United Kingdom,1979,9.410539556,,,,
United Kingdom,1980,8.572052076,,,,
United Kingdom,1981,8.334690571,,,,
United Kingdom,1982,8.226608798,,,,
United Kingdom,1983,8.259872511,,,,
United Kingdom,1984,8.256299058,,,,
United Kingdom,1985,8.60661521,,,,
United Kingdom,1986,8.845400186,,,,
United Kingdom,1987,8.830569234,,,,
United Kingdom,1988,8.948474126,,,,
United Kingdom,1989,8.959292679,,,,
United Kingdom,1990,9.030216665,,,,
United Kingdom,1991,9.220380184,,,,
United Kingdom,1992,9.163178906,,,,
United Kingdom,1993,9.269010434,,,,
United Kingdom,1994,9.157762783,,,,
United Kingdom,1995,9.189162908,,,,
United Kingdom,1996,9.634661263,,,,
United Kingdom,1997,9.467995673,,,,
United Kingdom,1998,9.545824531,,,,
United Kingdom,1999,9.501189068,,,,
United Kingdom,2000,9.590818744,,,,
United Kingdom,2001,9.690502428,,,,
United Kingdom,2002,9.471024532,,,,
United Kingdom,2003,9.607443398,,,,
United Kingdom,2004,9.686346675,,,,
United Kingdom,2005,9.765657144,,,,
United Kingdom,2006,9.642013955,,,,
United Kingdom,2007,9.375091009,,,,
United Kingdom,2008,9.211737443,,,,
United Kingdom,2009,8.746693906,,,,
United Kingdom,2010,8.932031636,,,,
United Kingdom,2011,8.430229018,,,,
United Kingdom,2012,8.565336525,,,,
United Kingdom,2013,8.556181189,,,,
United Kingdom,2014,8.085765515,,,,
United Kingdom,2015,8.212892277,,,,
United Kingdom,2016,8.076761086,,,,
United Kingdom,2017,8.096674701,,,,
United Kingdom,2018,8.088485707,,,,
United Kingdom,2019,7.91664697,,,,
United Kingdom,2020,7.09627637,,,,
United Kingdom,2021,7.167449242,,,,
United Kingdom,2022,7.267842619,,,,
United Kingdom,2023,6.950134171,,,,
Other Europe,1965,0.666263341,,,,
Other Europe,1966,0.701410837,,,,
Other Europe,1967,0.711811845,,,,
Other Europe,1968,0.783625615,,,,
Other Europe,1969,0.837403836,,,,
Other Europe,1970,0.923221749,,,,
Other Europe,1971,1.078593689,,,,
Other Europe,1972,1.125280097,,,,
Other Europe,1973,1.178946325,,,,
Other Europe,1974,1.307979158,,,,
Other Europe,1975,1.318220759,,,,
Other Europe,1976,1.404682519,,,,
Other Europe,1977,1.507848344,,,,
Other Europe,1978,1.640019052,,,,
Other Europe,1979,1.777635571,,,,
Other Europe,1980,1.73127167,,,,
Other Europe,1981,1.720278749,,,,
Other Europe,1982,1.789937355,,,,
Other Europe,1983,1.927951745,,,,
Other Europe,1984,2.01034207,,,,
Other Europe,1985,2.567080713,,,,
Other Europe,1986,2.695027584,,,,
Other Europe,1987,2.729045806,,,,
Other Europe,1988,2.812037266,,,,
Other Europe,1989,2.7294102,,,,
Other Europe,1990,1.929416832,,,,
Other Europe,1991,1.706493484,,,,
Other Europe,1992,1.495814237,,,,
Other Europe,1993,1.291945768,,,,
Other Europe,1994,1.109100459,,,,
Other Europe,1995,1.13680083,,,,
Other Europe,1996,1.244603368,,,,
Other Europe,1997,1.336149715,,,,
Other Europe,1998,1.357378511,,,,
Other Europe,1999,1.252259094,,,,
Other Europe,2000,1.323776369,,,,
Other Europe,2001,1.38125161,,,,
Other Europe,2002,1.446580858,,,,
Other Europe,2003,1.526628377,,,,
Other Europe,2004,1.658013764,,,,
Other Europe,2005,1.636468604,,,,
Other Europe,2006,1.675286988,,,,
Other Europe,2007,1.618666599,,,,
Other Europe,2008,1.663345864,,,,
Other Europe,2009,1.688572186,,,,
Other Europe,2010,1.783816796,,,,
Other Europe,2011,1.744921182,,,,
Other Europe,2012,1.636866617,,,,
Other Europe,2013,1.751940931,,,,
Other Europe,2014,1.599220367,,,,
Other Europe,2015,1.704834382,,,,
Other Europe,2016,1.806459531,,,,
Other Europe,2017,1.796787317,,,,
Other Europe,2018,1.883983463,,,,
Other Europe,2019,1.846324164,,,,
Other Europe,2020,1.789051216,,,,
Other Europe,2021,1.917378902,,,,
Other Europe,2022,1.886223865,,,,
Other Europe,2023,1.963272594,,,,
Azerbaijan,1965,0,,,,
Azerbaijan,1966,0,,,,
Azerbaijan,1967,0,,,,
Azerbaijan,1968,0,,,,
Azerbaijan,1969,0,,,,
Azerbaijan,1970,0,,,,
Azerbaijan,1971,0,,,,
Azerbaijan,1972,0,,,,
Azerbaijan,1973,0,,,,
Azerbaijan,1974,0,,,,
Azerbaijan,1975,0,,,,
Azerbaijan,1976,0,,,,
Azerbaijan,1977,0,,,,
Azerbaijan,1978,0,,,,
Azerbaijan,1979,0,,,,
Azerbaijan,1980,0,,,,
Azerbaijan,1981,0,,,,
Azerbaijan,1982,0,,,,
Azerbaijan,1983,0,,,,
Azerbaijan,1984,0,,,,
Azerbaijan,1985,0.845821824,,,,
Azerbaijan,1986,0.910203894,,,,
Azerbaijan,1987,0.882082005,,,,
Azerbaijan,1988,0.882735545,,,,
Azerbaijan,1989,0.900186653,,,,
Azerbaijan,1990,0.937984411,,,,
Azerbaijan,1991,0.901264516,,,,
Azerbaijan,1992,0.771817758,,,,
Azerbaijan,1993,0.669528758,,,,
Azerbaijan,1994,0.615112913,,,,
Azerbaijan,1995,0.578332808,,,,
Azerbaijan,1996,0.47426655,,,,
Azerbaijan,1997,0.454156723,,,,
Azerbaijan,1998,0.455922611,,,,
Azerbaijan,1999,0.454872286,,,,
Azerbaijan,2000,0.47539884,,,,
Azerbaijan,2001,0.458018906,,,,
Azerbaijan,2002,0.452191091,,,,
Azerbaijan,2003,0.489726737,,,,
Azerbaijan,2004,0.554032554,,,,
Azerbaijan,2005,0.600614587,,,,
Azerbaijan,2006,0.590729638,,,,
Azerbaijan,2007,0.543856046,,,,
Azerbaijan,2008,0.544188614,,,,
Azerbaijan,2009,0.46860584,,,,
Azerbaijan,2010,0.462381696,,,,
Azerbaijan,2011,0.524661258,,,,
Azerbaijan,2012,0.54032703,,,,
Azerbaijan,2013,0.555162328,,,,
Azerbaijan,2014,0.566068653,,,,
Azerbaijan,2015,0.618574152,,,,
Azerbaijan,2016,0.612692399,,,,
Azerbaijan,2017,0.601034307,,,,
Azerbaijan,2018,0.634200108,,,,
Azerbaijan,2019,0.669206137,,,,
Azerbaijan,2020,0.66574261,,,,
Azerbaijan,2021,0.711178031,,,,
Azerbaijan,2022,0.757030618,,,,
Azerbaijan,2023,0.820255251,,,,
Belarus,1965,0,,,,
Belarus,1966,0,,,,
Belarus,1967,0,,,,
Belarus,1968,0,,,,
Belarus,1969,0,,,,
Belarus,1970,0,,,,
Belarus,1971,0,,,,
Belarus,1972,0,,,,
Belarus,1973,0,,,,
Belarus,1974,0,,,,
Belarus,1975,0,,,,
Belarus,1976,0,,,,
Belarus,1977,0,,,,
Belarus,1978,0,,,,
Belarus,1979,0,,,,
Belarus,1980,0,,,,
Belarus,1981,0,,,,
Belarus,1982,0,,,,
Belarus,1983,0,,,,
Belarus,1984,0,,,,
Belarus,1985,1.46895736,,,,
Belarus,1986,1.677018064,,,,
Belarus,1987,1.701429668,,,,
Belarus,1988,1.725857872,,,,
Belarus,1989,1.669178377,,,,
Belarus,1990,1.677501003,,,,
Belarus,1991,1.673662356,,,,
Belarus,1992,1.451360539,,,,
Belarus,1993,1.21360384,,,,
Belarus,1994,1.014528719,,,,
Belarus,1995,0.902541916,,,,
Belarus,1996,0.925697467,,,,
Belarus,1997,0.936363847,,,,
Belarus,1998,0.915662676,,,,
Belarus,1999,0.890699935,,,,
Belarus,2000,0.91799661,,,,
Belarus,2001,0.892481335,,,,
Belarus,2002,0.923314064,,,,
Belarus,2003,0.916386582,,,,
Belarus,2004,1.026120475,,,,
Belarus,2005,1.022781549,,,,
Belarus,2006,1.087602869,,,,
Belarus,2007,1.061016148,,,,
Belarus,2008,1.075011103,,,,
Belarus,2009,1.017055299,,,,
Belarus,2010,1.102324265,,,,
Belarus,2011,1.082463398,,,,
Belarus,2012,1.170850719,,,,
Belarus,2013,1.059139508,,,,
Belarus,2014,1.061505901,,,,
Belarus,2015,0.961061796,,,,
Belarus,2016,0.982071359,,,,
Belarus,2017,1.000223697,,,,
Belarus,2018,1.105974866,,,,
Belarus,2019,1.111645409,,,,
Belarus,2020,1.031559882,,,,
Belarus,2021,1.101799498,,,,
Belarus,2022,1.059597133,,,,
Belarus,2023,1.065837965,,,,
Kazakhstan,1965,0,,,,
Kazakhstan,1966,0,,,,
Kazakhstan,1967,0,,,,
Kazakhstan,1968,0,,,,
Kazakhstan,1969,0,,,,
Kazakhstan,1970,0,,,,
Kazakhstan,1971,0,,,,
Kazakhstan,1972,0,,,,
Kazakhstan,1973,0,,,,
Kazakhstan,1974,0,,,,
Kazakhstan,1975,0,,,,
Kazakhstan,1976,0,,,,
Kazakhstan,1977,0,,,,
Kazakhstan,1978,0,,,,
Kazakhstan,1979,0,,,,
Kazakhstan,1980,0,,,,
Kazakhstan,1981,0,,,,
Kazakhstan,1982,0,,,,
Kazakhstan,1983,0,,,,
Kazakhstan,1984,0,,,,
Kazakhstan,1985,2.865698542,,,,
Kazakhstan,1986,2.93130213,,,,
Kazakhstan,1987,2.997341391,,,,
Kazakhstan,1988,3.106646657,,,,
Kazakhstan,1989,3.058185616,,,,
Kazakhstan,1990,3.093931518,,,,
Kazakhstan,1991,3.090734653,,,,
Kazakhstan,1992,3.050911485,,,,
Kazakhstan,1993,2.693353222,,,,
Kazakhstan,1994,2.399116184,,,,
Kazakhstan,1995,2.155377531,,,,
Kazakhstan,1996,1.87632781,,,,
Kazakhstan,1997,1.65448189,,,,
Kazakhstan,1998,1.558810626,,,,
Kazakhstan,1999,1.465059027,,,,
Kazakhstan,2000,1.331090599,,,,
Kazakhstan,2001,1.498290025,,,,
Kazakhstan,2002,1.526197053,,,,
Kazakhstan,2003,1.67288667,,,,
Kazakhstan,2004,1.766241752,,,,
Kazakhstan,2005,1.816651218,,,,
Kazakhstan,2006,1.95620586,,,,
Kazakhstan,2007,2.170396201,,,,
Kazakhstan,2008,2.287556931,,,,
Kazakhstan,2009,2.048421569,,,,
Kazakhstan,2010,2.200302914,,,,
Kazakhstan,2011,2.498456142,,,,
Kazakhstan,2012,2.627472144,,,,
Kazakhstan,2013,2.633779742,,,,
Kazakhstan,2014,2.768799245,,,,
Kazakhstan,2015,2.289275513,,,,
Kazakhstan,2016,2.560775683,,,,
Kazakhstan,2017,2.753733091,,,,
Kazakhstan,2018,2.841111044,,,,
Kazakhstan,2019,2.875363308,,,,
Kazakhstan,2020,2.649372855,,,,
Kazakhstan,2021,2.959939178,,,,
Kazakhstan,2022,2.94941809,,,,
Kazakhstan,2023,2.981108639,,,,
Russian Federation,1965,0,,,,
Russian Federation,1966,0,,,,
Russian Federation,1967,0,,,,
Russian Federation,1968,0,,,,
Russian Federation,1969,0,,,,
Russian Federation,1970,0,,,,
Russian Federation,1971,0,,,,
Russian Federation,1972,0,,,,
Russian Federation,1973,0,,,,
Russian Federation,1974,0,,,,
Russian Federation,1975,0,,,,
Russian Federation,1976,0,,,,
Russian Federation,1977,0,,,,
Russian Federation,1978,0,,,,
Russian Federation,1979,0,,,,
Russian Federation,1980,0,,,,
Russian Federation,1981,0,,,,
Russian Federation,1982,0,,,,
Russian Federation,1983,0,,,,
Russian Federation,1984,0,,,,
Russian Federation,1985,34.39850032,,,,
Russian Federation,1986,35.00804031,,,,
Russian Federation,1987,36.15344918,,,,
Russian Federation,1988,36.78501976,,,,
Russian Federation,1989,36.92098689,,,,
Russian Federation,1990,36.27397098,,,,
Russian Federation,1991,35.77911537,,,,
Russian Federation,1992,34.4398311,,,,
Russian Federation,1993,32.10886957,,,,
Russian Federation,1994,29.29832786,,,,
Russian Federation,1995,27.72731916,,,,
Russian Federation,1996,26.68752813,,,,
Russian Federation,1997,25.23961893,,,,
Russian Federation,1998,25.19260823,,,,
Russian Federation,1999,25.51153521,,,,
Russian Federation,2000,25.97072607,,,,
Russian Federation,2001,26.38176358,,,,
Russian Federation,2002,26.27445841,,,,
Russian Federation,2003,26.81448235,,,,
Russian Federation,2004,27.05071693,,,,
Russian Federation,2005,27.01404879,,,,
Russian Federation,2006,28.21297086,,,,
Russian Federation,2007,28.36200438,,,,
Russian Federation,2008,28.49265352,,,,
Russian Federation,2009,27.07988334,,,,
Russian Federation,2010,28.13124837,,,,
Russian Federation,2011,29.08997474,,,,
Russian Federation,2012,29.26210878,,,,
Russian Federation,2013,28.91709135,,,,
Russian Federation,2014,29.00794267,,,,
Russian Federation,2015,28.54999901,,,,
Russian Federation,2016,29.109828,,,,
Russian Federation,2017,29.28867426,,,,
Russian Federation,2018,30.35595061,,,,
Russian Federation,2019,30.13210847,,,,
Russian Federation,2020,29.08429284,,,,
Russian Federation,2021,30.00728468,,,,
Russian Federation,2022,31.07586381,,,,
Russian Federation,2023,31.29117757,,,,
Turkmenistan,1965,0,,,,
Turkmenistan,1966,0,,,,
Turkmenistan,1967,0,,,,
Turkmenistan,1968,0,,,,
Turkmenistan,1969,0,,,,
Turkmenistan,1970,0,,,,
Turkmenistan,1971,0,,,,
Turkmenistan,1972,0,,,,
Turkmenistan,1973,0,,,,
Turkmenistan,1974,0,,,,
Turkmenistan,1975,0,,,,
Turkmenistan,1976,0,,,,
Turkmenistan,1977,0,,,,
Turkmenistan,1978,0,,,,
Turkmenistan,1979,0,,,,
Turkmenistan,1980,0,,,,
Turkmenistan,1981,0,,,,
Turkmenistan,1982,0,,,,
Turkmenistan,1983,0,,,,
Turkmenistan,1984,0,,,,
Turkmenistan,1985,0.515174658,,,,
Turkmenistan,1986,0.641186655,,,,
Turkmenistan,1987,0.637859583,,,,
Turkmenistan,1988,0.642178867,,,,
Turkmenistan,1989,0.65984571,,,,
Turkmenistan,1990,0.579628779,,,,
Turkmenistan,1991,0.526423723,,,,
Turkmenistan,1992,0.496009036,,,,
